,dihedral_angle_-C(=O)O,nN,dihedral_angle_CHF2,nO,nAHRing,dihedral_angle_-N,avg_atoms_in_cycle,nFRing,tpsa+f,amount_of_-O,amount_of_CH2F,naRing,PNSA5,nC,RPCS,mol_num_cycles,dihedral_angle_CF3,PBF,nHRing,amount_of_-C(=O)O,nFaRing,dihedral_angle_-O,dihedral_angle_gem-CF2,FPSA3,dihedral_angle_CH2F,amount_of_CHF,mol_volume,amount_of_=O,dihedral_angle_CHF,PPSA5,f_freedom,dihedral_angle_=O,nFAHRing,amount_of_CF3,TASA,nFaHRing,naHRing,chirality,nFHRing,amount_of_-N,nARing,amount_of_CHF2,nFARing,f_atom_fraction,dihedral_angle_non-F,GeomShapeIndex,f_to_fg,dipole_moment,linear_distance,amount_of_gem-CF2,cis/trans,fold_id,pKa
50,-0.5130292260034436,0,0.0,2,0,0.0,3.0,0,37.3,1,0,0,-17.406283803217896,5,15.807798899591932,1,0.0,0.7229887604143188,0,1,0,2.788227389455145,0.0,0.0498088347008651,0.0,0,99.56,1,0.0,13.819958855955097,1,0,0,0,167.478328944974,0,0,2,0,0,1,0,0,0.0,0,0.4344441799756103,0.0,0,2.64,0,1,2,4.83
54,-0.4027281411278678,0,0.0,2,0,0.0,2.5,0,39.3,1,0,0,-38.65732998554312,6,23.37407340477044,2,0.0,0.7943767012216993,0,1,0,-2.8877236362330763,2.201727961599365,0.044296488990807,0.0,0,120.04,1,0.0,14.484191739185649,0,0,0,0,115.89050146707916,0,0,0,0,0,2,0,0,0.3333333333333333,0,0.6412310445619058,2.0,-1,2.89,2,0,0,3.85
55,0.0,1,0.0,0,0,-2.2048389292071167,3.0,1,28.02,0,0,0,-16.940435357676453,6,7.412865128243334,2,0.0,0.7362867970474188,0,0,0,0.0,-2.844774434705471,0.0352446953309879,0.0,0,116.31,0,0.0,10.906524800547963,0,0,0,0,185.6363657511909,0,0,3,0,1,2,0,1,0.3333333333333333,0,0.6535688493179275,2.0,0,2.8,2,2,0,8.89
56,0.0,1,0.0,0,0,-1.76963611544965,3.0,1,28.02,0,0,0,-17.38097898800428,6,8.598923548762269,2,0.0,0.7533120850449968,0,0,0,0.0,-2.7404420544483434,0.0352788221553065,0.0,0,116.12,0,0.0,10.747959976655064,0,0,0,0,184.94275715718703,0,0,3,0,1,2,0,1,0.3333333333333333,0,0.7018347438206075,2.0,0,2.78,2,1,2,8.95
57,0.0,1,0.0,0,0,0.7884718483017905,6.0,0,28.02,0,0,0,-15.494784304712097,6,0.0,1,0.0,0.7462150972744016,0,0,0,0.0,-2.734083646100285,0.0331072084393549,0.0,0,123.82,0,0.0,10.452837258190042,0,0,0,0,202.83670844010567,0,0,0,0,1,1,0,0,0.3333333333333333,0,0.5754646851032826,2.0,0,2.87,2,0,1,9.45
58,0.0,1,0.0,0,0,1.5466461676574088,6.0,0,26.02,0,0,0,-4.748484091271335,6,109.8126700351026,1,0.0,0.6174326530489427,0,0,0,0.0,0.0,0.037634006999398,0.0,0,112.24,0,0.0,8.866744542046902,1,0,0,0,254.7390393327895,0,0,0,0,1,1,0,0,0.0,0,0.5254276657029684,0.0,0,2.78,0,0,0,10.58
59,0.0,1,0.0,0,0,-1.1512420787000102,3.0,1,26.02,0,0,0,-5.158668566700779,6,59.54425490849066,2,0.0,0.8501290722504071,0,0,0,0.0,0.0,0.0353827641955877,0.0,0,105.88,0,0.0,8.839565111105218,1,0,0,0,245.3414983411921,0,0,3,0,1,2,0,1,0.0,0,0.5702527224295887,0.0,0,2.7,0,1,1,9.79
60,0.0,1,0.0,0,0,-1.873380902039058,3.0,1,26.02,0,0,0,-4.919435614267819,6,109.4997390377987,2,0.0,0.7222249427892329,0,0,0,0.0,0.0,0.0378194280714808,0.0,0,105.73,0,0.0,9.102344591002913,1,0,0,0,251.0761832033048,0,0,3,0,1,2,0,1,0.0,0,0.7503081365758767,0.0,0,2.76,0,2,1,9.77
61,0.0,1,0.0,0,2,0.0,2.0,1,15.03,0,0,0,-16.635291290787293,6,0.1023189878464665,3,3.1413290975034425,0.7505699181587168,2,0,0,0.0,0.0,0.0210488557121159,0.0,0,120.26,0,0.0,11.659450587065294,0,0,1,1,274.41736214560655,0,0,0,1,0,3,0,1,0.5,0,0.7404970060846187,3.0,0,2.72,0,0,1,6.52
62,0.0,1,0.0,0,1,0.0,5.0,0,15.03,0,0,0,-17.695037036129786,5,0.6218466166880408,1,-1.0472011788490745,0.5885962814715089,1,0,0,0.0,0.0,0.0243829216979937,0.0,0,112.97,0,0.0,12.401989379557598,0,0,0,1,271.73318734894764,0,0,0,0,0,1,0,0,0.6,0,0.6871393895102906,2.0,0,2.72,0,0,0,6.06
64,0.0,1,0.0,0,1,0.0,5.0,0,12.03,0,0,0,-3.8991210580713127,4,73.7491338855815,1,0.0,0.5491078654978186,1,0,0,0.0,0.0,0.0364521685065292,0.0,0,80.76,0,0.0,8.084861959131718,1,0,0,0,214.68604371712087,0,0,0,0,0,1,0,0,0.0,0,0.2857161364457449,0.0,0,2.34,0,0,1,11.29
66,0.0,1,0.0,0,1,0.0,3.5,1,15.03,0,0,0,-15.021862217054684,7,0.1084972516026432,2,3.141580190883612,0.8002783287235606,1,0,0,0.0,0.0,0.019668034916029,0.0,0,134.78,0,0.0,11.97173591790953,0,0,1,1,289.50766346993663,0,0,0,1,0,2,0,1,0.4285714285714285,0,0.7088373089452366,3.0,0,2.86,0,0,0,6.23
67,0.0,1,0.0,0,2,0.0,2.67,1,15.03,0,0,0,-13.303890101190229,8,0.114676151706168,3,-1.0471612447858878,0.9301444275816604,2,0,0,0.0,0.0,0.0213387464978359,0.0,0,151.15,0,0.0,12.727607096870784,0,0,1,1,308.72515397183554,0,0,0,1,0,3,0,1,0.375,0,0.6101410357351497,3.0,0,3.02,0,0,1,6.56
68,0.0,1,0.0,0,1,0.0,6.0,0,15.03,0,0,0,-15.139432118488186,6,0.2197597340508357,1,-3.1415667809936574,0.5980347412990598,1,0,0,0.0,0.0,0.0231736879472337,0.0,0,128.63,0,0.0,13.5628588609996,0,0,0,1,297.842740441624,0,0,0,0,0,1,0,0,0.5,0,0.5851234407622666,2.0,0,2.97,0,0,2,6.41
69,0.0,1,0.0,0,1,0.0,3.5,1,12.03,0,0,0,-4.3412905995334725,6,56.799362884680775,2,0.0,0.8687485293334396,1,0,0,0.0,0.0,0.0310371508768349,0.0,0,102.71,0,0.0,7.525724625507351,1,0,1,0,233.92289065788745,0,0,0,1,0,2,0,1,0.0,0,0.4604887470163242,0.0,0,2.54,0,0,2,10.42
70,0.0,1,0.0,0,2,0.0,2.67,1,12.03,0,0,0,-3.4503518111125384,8,72.46559474279975,3,0.0,0.8921226261147582,2,0,0,0.0,0.0,0.0298416922865278,0.0,0,135.15,0,0.0,8.455394269080593,1,0,1,0,287.1046216385895,0,0,0,1,0,3,0,1,0.0,0,0.5741607963161224,0.0,0,2.98,0,0,0,11.27
72,0.0,1,0.0,0,1,0.0,6.0,0,12.03,0,0,0,-3.028724297328809,5,84.02424523290729,1,0.0,0.560811830789086,1,0,0,0.0,0.0,0.0364074954018465,0.0,0,96.08,0,0.0,8.80505866225216,1,0,0,0,242.6892370128164,0,0,0,0,0,1,0,0,0.0,0,0.3336512394934317,0.0,0,2.58,0,0,2,11.12
73,0.0,1,0.0,0,1,0.0,4.0,1,15.03,0,0,0,-13.188726807092303,8,0.1146981129844174,2,1.0471661229690703,0.8354239187323663,1,0,0,0.0,0.0,0.0210485284278226,0.0,0,150.69,0,0.0,13.02682761339544,0,0,1,1,310.1540284817729,0,0,0,1,0,2,0,1,0.375,0,0.5993954453049811,2.0,0,3.06,0,0,2,5.96
74,0.0,1,0.0,0,1,0.0,4.0,1,12.03,0,0,0,-2.8808474029418587,7,90.03124788229277,2,0.0,0.8210285999012641,1,0,0,0.0,0.0,0.0346001042955281,0.0,0,118.39,0,0.0,8.703456769998477,1,0,1,0,269.0217814828212,0,0,0,1,0,2,0,1,0.0,0,0.4264253948616889,0.0,0,2.8,0,0,1,10.38
75,0.0,1,0.0,0,1,0.0,4.0,1,12.03,0,0,0,-3.719154219938331,8,70.13875202144092,2,0.0,0.900823132693917,1,0,0,0.0,0.0,0.0292056604429753,0.0,0,134.59,0,0.0,8.342261322289374,1,0,1,0,283.9289336093305,0,0,0,1,0,2,0,1,0.0,0,0.5610676095373368,0.0,0,2.97,0,0,0,10.99
76,0.0,1,0.0,0,1,0.0,4.5,1,14.03,0,0,0,-9.35505742636052,8,0.0,2,0.0,0.8879606913886274,1,0,0,0.0,2.521477047169695,0.0304427524046238,0.0,0,144.84,0,0.0,11.252780474449692,0,0,1,0,233.82306274109385,0,0,0,1,0,2,0,1,0.25,0,0.5526668925360673,4.0,0,3.01,2,0,1,9.41
77,0.0,1,0.0,0,1,0.0,4.5,1,16.03,0,0,0,-29.93532095285192,8,0.0,2,0.0,0.9330308057914132,1,0,0,0.0,-1.2969352436492705,0.0268863819510422,0.0,0,154.78,0,0.0,11.262069608921024,0,0,1,0,187.4137500643768,0,0,0,1,0,2,0,1,0.5,0,0.4361369694379315,6.0,0,3.01,4,0,1,6.37
78,0.0,1,0.0,0,1,0.0,4.5,1,14.03,0,0,0,-12.176623330779975,8,0.0,2,0.0,0.8857033155023167,1,0,0,0.0,-2.969739425759355,0.0270295060801115,0.0,0,144.33,0,0.0,10.553237978607402,0,0,1,0,230.58518199341864,0,0,0,1,0,2,0,1,0.25,0,0.4690836060104572,2.0,0,2.96,2,0,1,7.72
79,0.0,1,0.0,0,1,0.0,4.5,1,12.03,0,0,0,-3.05343776869273,8,69.80233036196336,2,0.0,0.9062576665616046,1,0,0,0.0,0.0,0.0315231745006452,0.0,0,133.74,0,0.0,9.222276522984163,1,0,1,0,275.49058624326574,0,0,0,1,0,2,0,1,0.0,0,0.4138027514049006,0.0,0,2.91,0,0,1,10.86
80,0.0,1,0.0,1,2,0.0,4.5,1,23.26,0,0,0,-23.37638530329152,7,0.0,2,0.0,0.9157235991197747,2,0,0,0.0,3.0337806847257376,0.0375369742534813,0.0,0,135.82,0,0.0,12.88355499753134,0,0,1,0,209.346344072206,0,0,0,1,0,2,0,1,0.2857142857142857,0,0.3916831244528449,2.0,0,2.86,2,0,1,8.05
81,0.0,1,0.0,1,2,0.0,4.5,1,21.26,0,0,0,-5.094740410105151,7,143.5549552538719,2,0.0,0.8368539184112628,2,0,0,0.0,0.0,0.0439888923326127,0.0,0,126.18,0,0.0,11.001328581556466,1,0,1,0,259.2236997189422,0,0,0,1,0,2,0,1,0.0,0,0.5367621156043124,0.0,0,2.87,0,0,1,10.4
84,0.0,1,0.0,0,1,0.0,4.0,1,14.03,0,0,0,-14.593607123843055,7,0.0,2,0.0,0.847967831608704,1,0,0,0.0,3.026818286085861,0.0301248924180909,0.0,0,127.77,0,0.0,10.012807404316003,0,0,1,0,212.80856108401784,0,0,0,1,0,2,0,1,0.2857142857142857,0,0.4393866937909215,2.0,0,2.81,2,0,1,7.69
85,0.0,1,0.0,0,1,0.0,4.0,1,12.03,0,0,0,-3.026447274141851,7,77.24749339019965,2,0.0,0.8088972740160277,1,0,0,0.0,0.0,0.0335865345531782,0.0,0,118.3,0,0.0,9.103080823561216,1,0,1,0,263.51883209758955,0,0,0,1,0,2,0,1,0.0,0,0.5134963398083366,0.0,0,2.78,0,0,0,10.53
86,0.0,1,0.0,0,1,0.0,6.0,0,14.03,0,0,0,-18.761225548067262,5,0.0,1,0.0,0.5688292609272105,1,0,0,0.0,-2.978254808602243,0.0327681257771497,0.0,0,106.47,0,0.0,9.745092525622216,0,0,0,0,186.92461539597983,0,0,0,0,0,1,0,0,0.4,0,0.3552743802930684,2.0,0,2.62,2,0,2,7.75
87,0.0,1,0.0,0,1,0.0,4.0,0,12.03,0,0,0,-4.605676265552848,3,68.52287718703249,1,0.0,0.5408099034288243,1,0,0,0.0,0.0,0.0383452686813258,0.0,0,65.14,0,0.0,7.743950422801084,1,0,0,0,189.576606321232,0,0,0,0,0,1,0,0,0.0,0,0.292864035963577,0.0,0,2.1,0,0,1,11.13
90,0.0,1,0.0,0,1,0.0,5.0,0,12.03,0,0,0,-4.846220703800751,4,51.57852349150551,1,0.0,0.6520237588383407,1,0,0,0.0,0.0,0.0319179521247094,0.0,0,80.58,0,0.0,7.469709418763,1,0,0,0,206.03577404850063,0,0,0,0,0,1,0,0,0.0,0,0.2930864193546329,0.0,0,2.28,0,0,1,11.21
91,0.0,1,0.0,0,1,0.0,5.0,0,13.03,0,0,0,-10.556284474790964,4,82.91746970088958,1,0.0,0.6464791663170608,1,0,0,0.0,0.0,0.0365850780350885,0.0,2,85.82,0,-1.9049472325593195,9.130213910194552,1,0,0,0,179.48833284158124,0,0,0,0,0,1,0,0,0.25,0,0.3284791765947834,2.0,0,2.33,0,0,1,8.87
92,0.0,1,0.0,0,1,0.0,5.0,0,14.03,0,0,0,-21.55384682794845,4,0.3918621818497305,1,0.0,0.5885615585764054,1,0,0,0.0,2.2794072807210086,0.0323497658998792,0.0,0,91.26,0,0.0,10.166325914322965,0,0,0,0,154.80935263627927,0,0,0,0,0,1,0,0,0.5,0,0.3690626890250174,2.0,0,2.39,2,0,1,6.88
93,0.0,1,0.0,0,1,0.0,5.0,0,14.03,0,0,0,-24.00754789475732,4,14.037178289868349,1,0.0,0.6214662623438268,1,0,0,0.0,0.0,0.0395829985773031,0.0,4,91.29,0,-2.9029325834636,11.10267969027999,1,0,0,0,153.3601148045705,0,0,2,0,0,1,0,0,0.5,0,0.3582576937283078,4.0,0,2.38,0,1,1,7.07
95,0.0,1,0.0,0,1,0.0,6.0,0,13.03,0,0,0,-6.933646669147641,5,118.14906232613856,1,0.0,0.5948829916548615,1,0,0,0.0,0.0,0.0394650683614562,0.0,2,100.97,0,-0.8629817092009082,10.39535026333485,1,0,0,0,217.76657442899307,0,0,0,0,0,1,0,0,0.2,0,0.3178870517511228,2.0,0,2.59,0,0,1,8.64
97,0.0,1,0.0,0,1,0.0,6.0,0,14.03,0,0,0,-26.17385498046721,5,135.21581137189577,1,0.0,0.5958611638541483,1,0,0,0.0,0.0,0.0353620083255451,0.0,4,106.58,0,-3.054492378440246,9.78325476407208,1,0,0,0,170.58870232884505,0,0,2,0,0,1,0,0,0.4,0,0.4256840062098966,4.0,0,2.61,0,1,2,6.74
98,0.0,1,0.0,0,1,0.0,6.0,0,14.03,0,0,0,-23.108202107944877,5,147.91118561396647,1,0.0,0.6831964398571216,1,0,0,0.0,0.0,0.0377521986919224,0.0,4,106.89,0,-2.166990506069909,10.373055601685806,1,0,0,0,180.872944326762,0,0,2,0,0,1,0,0,0.4,0,0.4875236287773297,4.0,0,2.62,0,2,2,6.22
99,0.0,1,0.0,0,1,0.0,6.0,0,13.03,0,0,0,-6.510322750299345,5,100.76197594873548,1,0.0,0.632547234909336,1,0,0,0.0,0.0,0.037088003291576,0.0,2,101.2,0,-0.902373398301724,10.11027537637754,1,0,0,0,212.2175090201453,0,0,0,0,0,1,0,0,0.2,0,0.373076474471931,2.0,0,2.6,0,0,1,9.05
100,0.0,1,0.0,0,1,0.0,6.0,0,14.03,0,0,0,-15.08112789085078,5,6.123088871086298,1,0.0,0.5962083477705359,1,0,0,0.0,0.0,0.0370458608225549,0.0,4,106.57,0,1.4220442421534736,11.621823860851364,1,0,0,0,180.81702004439177,0,0,2,0,0,1,0,0,0.4,0,0.3651779464481849,4.0,0,2.62,0,1,2,7.01
101,0.0,1,0.0,0,1,0.0,6.0,0,14.03,0,0,0,-16.02093919103602,5,8.519080168467893,1,0.0,0.5817606416735754,1,0,0,0.0,0.0,0.0354004654720054,0.0,4,106.9,0,-0.7651651520813683,11.411174831748816,1,0,0,0,177.59674008184936,0,0,2,0,0,1,0,0,0.4,0,0.371018489087168,4.0,0,2.63,0,2,0,7.02
102,0.0,1,0.0,0,0,-1.4731142154092016,4.0,0,29.02,0,0,0,-18.68360956118444,5,0.2155472987805934,1,-1.047447970222865,0.8021762708641615,0,0,0,0.0,0.0,0.0263063602935108,0.0,0,113.77,0,0.0,12.60832566801243,0,0,0,1,267.23994584257974,0,0,0,0,1,1,0,0,0.6,0,0.6440620683941827,1.0,0,2.68,0,0,1,5.0
103,0.0,1,-1.0471334616480552,0,0,1.5599373975959478,4.0,0,28.02,0,0,0,-16.548715354538576,5,3.591881323556819,1,0.0,0.7845863830548403,0,0,0,0.0,0.0,0.0331889376719305,0.0,0,108.86,0,0.0,11.68951355144836,1,0,0,0,177.51638118995118,0,0,0,0,1,1,1,0,0.4,0,0.6742981770333765,1.0,0,2.64,0,0,0,6.62
106,0.0,1,0.0,0,0,-0.0893706513908038,4.0,0,29.02,0,0,0,-21.378993891645575,5,0.3233609764158326,1,-1.0472047046555772,0.6998550587234335,0,0,0,0.0,0.0,0.0293181189255953,0.0,0,113.81,0,0.0,11.102561134911824,0,0,0,1,262.4206529873001,0,0,0,0,1,1,0,0,0.6,0,0.6334926834744109,2.0,0,2.74,0,2,0,8.74
107,0.0,1,0.0,0,0,-2.469316081572705,4.0,0,29.02,0,0,0,-21.067285899619897,5,0.2155739842772217,1,3.141556181699978,0.7939655460007901,0,0,0,0.0,0.0,0.0284195848604639,0.0,0,113.86,0,0.0,11.398004479714343,0,0,0,1,262.4083843059427,0,0,0,0,1,1,0,0,0.6,0,0.5816947083013514,2.0,0,2.73,0,1,1,8.6
108,0.0,1,-1.047236802889063,0,0,2.993253564968112,4.0,0,28.02,0,0,0,-19.48778677418744,5,4.430744093270369,1,0.0,0.7333153666056985,0,0,0,0.0,0.0,0.0352487998501463,0.0,0,108.82,0,0.0,10.469818786176685,1,0,0,0,169.9562540049674,0,0,0,0,1,1,1,0,0.4,0,0.6309997858207242,2.0,0,2.72,0,2,2,9.17
109,0.0,1,-1.0471934891833836,0,0,2.8405348360424707,4.0,0,28.02,0,0,0,-17.324529008445232,5,7.5955613027492035,1,0.0,0.8058785571132024,0,0,0,0.0,0.0,0.0392165069640632,0.0,0,108.58,0,0.0,11.14736993479885,1,0,0,0,175.8456094537498,0,0,0,0,1,1,1,0,0.4,0,0.6712949601926429,2.0,0,2.7,0,1,0,9.04
110,0.0,1,0.0,0,0,1.256639451558032,4.0,0,27.02,0,1,0,-10.261374099258145,5,88.42418951303335,1,0.0,0.7099097569393543,0,0,0,0.0,0.0,0.0410728447457444,-1.0472200831665652,0,102.97,0,0.0,10.238194592350002,1,0,0,0,203.91984502463217,0,0,0,0,1,1,0,0,0.2,0,0.6375744346865097,2.0,0,2.69,0,2,1,9.58
111,0.0,1,0.0,0,0,1.0853477396610558,4.0,0,27.02,0,1,0,-10.17369987794032,5,98.8320127762899,1,0.0,0.7187480092092772,0,0,0,0.0,0.0,0.0420836272867971,1.0471099636577934,0,103.46,0,0.0,10.382594343794317,1,0,0,0,204.51613307626067,0,0,0,0,1,1,0,0,0.2,0,0.7126027860146485,2.0,0,2.71,0,1,0,9.48
112,0.0,1,0.0,0,1,0.0,6.0,0,15.03,0,0,0,-15.096111514258844,6,0.2197597340508357,1,1.0472041080870491,0.5901884179890671,1,0,0,0.0,0.0,0.0236492204526912,0.0,0,129.1,0,0.0,13.608496138328167,0,0,0,1,298.5919208106533,0,0,0,0,0,1,0,0,0.5,0,0.5958572814387458,2.0,0,2.97,0,0,0,6.41
